service_period,unit_number,unit_status,resident_id,resident_name,number_of_occupants,square_footage,bedrooms,days_occupied,water_usage,water_charge,sewer_usage,sewer_charge,gas_usage,gas_charge,electric_usage,electric_charge,total_charge
2020-10-01,104,occupied,8662606,Mark Alexander,2,1200,3,30,5.8,16.24,17.4,29.58,20.81,27.05,99.76,15.96,88.83
2020-11-01,104,occupied,8662606,Mark Alexander,2,1200,3,30,8.57,24,25.71,43.71,29.86,38.82,71.55,11.45,117.98
2020-12-01,104,occupied,8662606,Mark Alexander,2,1200,3,30,7.63,21.36,22.89,38.91,10.11,13.14,65.08,10.41,83.82
2021-01-01,104,occupied,8662606,Mark Alexander,2,1200,3,30,5.55,15.54,16.65,28.3,23.31,30.3,139.52,22.32,96.46
2021-02-01,104,occupied,8662606,Mark Alexander,2,1200,3,30,6.07,17,18.21,30.96,16.98,22.07,106.68,17.07,87.1
2021-03-01,104,occupied,8662606,Mark Alexander,2,1200,3,30,6.76,18.93,20.28,34.48,19.74,25.66,98.57,15.77,94.84
2021-04-01,104,occupied,8662606,Mark Alexander,2,1200,3,30,3.45,9.66,10.35,17.6,26.03,33.84,124.16,19.87,80.97
2021-05-01,104,occupied,8662606,Mark Alexander,2,1200,3,30,5.28,14.78,15.84,26.93,15.42,20.05,113.11,18.1,79.86
2021-06-01,104,occupied,8662606,Mark Alexander,2,1200,3,30,9.24,25.87,27.72,47.12,18.59,24.17,144.22,23.08,120.24
2021-07-01,104,occupied,8662606,Mark Alexander,2,1200,3,30,6.84,19.15,20.52,34.88,23.86,31.02,74.75,11.96,97.01
2021-08-01,104,occupied,8662606,Mark Alexander,2,1200,3,30,7.39,20.69,22.17,37.69,16.86,21.92,134.36,21.5,101.8
2021-09-01,104,occupied,8662606,Mark Alexander,2,1200,3,30,7.66,21.45,22.98,39.07,28.94,37.62,143.12,22.9,121.04
2021-10-01,104,occupied,8662606,Mark Alexander,2,1200,3,30,9.37,26.24,28.11,47.79,18.75,24.38,142.59,22.81,121.22
2021-11-01,104,occupied,8662606,Mark Alexander,2,1200,3,30,9.17,25.68,27.51,46.77,26.04,33.85,141.97,22.72,129.02
2021-12-01,104,occupied,8662606,Mark Alexander,2,1200,3,30,9.92,27.78,29.76,50.59,16.06,20.88,129.42,20.71,119.96
2022-01-01,104,occupied,8662606,Mark Alexander,2,1200,3,30,7.2,20.16,21.6,36.72,26.87,34.93,146.12,23.38,115.19
2022-02-01,104,occupied,8662606,Mark Alexander,2,1200,3,30,9.33,26.12,27.99,47.58,24.21,31.47,90.44,14.47,119.64
2022-03-01,104,occupied,8662606,Mark Alexander,2,1200,3,30,3.65,10.22,10.95,18.61,14.88,19.34,107.55,17.21,65.38
2022-04-01,104,occupied,8662606,Mark Alexander,2,1200,3,30,7.47,20.92,22.41,38.1,28.29,36.78,96.71,15.47,111.27
2022-05-01,104,occupied,8662606,Mark Alexander,2,1200,3,30,6.06,16.97,18.18,30.91,12.81,16.65,54.01,8.64,73.17
2022-06-01,104,occupied,8662606,Mark Alexander,2,1200,3,30,8.93,25,26.79,45.54,23.64,30.73,89.2,14.27,115.54
2022-07-01,104,occupied,8662606,Mark Alexander,2,1200,3,30,7.72,21.62,23.16,39.37,19.51,25.36,126.89,20.3,106.65
2022-08-01,104,occupied,8662606,Mark Alexander,2,1200,3,30,6.57,18.4,19.71,33.51,12.68,16.48,135.06,21.61,90
2022-09-01,104,occupied,8662606,Mark Alexander,2,1200,3,30,3.45,9.66,10.35,17.6,16.1,20.93,78.97,12.64,60.83
2022-10-01,104,vacant,0,null,0,1200,3,10,0.32,0.9,0.96,1.63,0.01,0.01,0.21,0.03,2.57
2023-09-01,104,vacant,0,null,0,1200,3,0,0,0,0,0,0,0,0,0,0
2023-11-01,104,vacant,0,null,0,1200,3,24,0.21,0.59,0.63,1.07,0.22,0.29,2.54,0.41,2.36
2024-12-01,104,vacant,0,null,0,1200,3,20,0.36,1.01,1.08,1.84,0.64,0.83,0.55,0.09,3.77
2021-08-01,105,occupied,4302235,Suzanne Campbell,2,1200,2,30,7.22,20.22,21.66,36.82,22.62,29.41,94.02,15.04,101.49
2021-09-01,105,occupied,4302235,Suzanne Campbell,2,1200,2,30,3.05,8.54,9.15,15.55,10.93,14.21,125.24,20.04,58.34
2021-10-01,105,occupied,4302235,Suzanne Campbell,2,1200,2,30,7.48,20.94,22.44,38.15,29.94,38.92,68.45,10.95,108.96
2021-11-01,105,occupied,4302235,Suzanne Campbell,2,1200,2,30,7.63,21.36,22.89,38.91,14.27,18.55,118.38,18.94,97.76
2021-12-01,105,occupied,4302235,Suzanne Campbell,2,1200,2,30,3.38,9.46,10.14,17.24,29.01,37.71,138.24,22.12,86.53
2022-01-01,105,occupied,4302235,Suzanne Campbell,2,1200,2,30,3.47,9.72,10.41,17.7,17.07,22.19,79.83,12.77,62.38
2022-02-01,105,occupied,4302235,Suzanne Campbell,2,1200,2,30,8.08,22.62,24.24,41.21,26.36,34.27,95.17,15.23,113.33
2022-03-01,105,occupied,4302235,Suzanne Campbell,2,1200,2,30,8.9,24.92,26.7,45.39,28.01,36.41,88.52,14.16,120.88
2022-04-01,105,occupied,4302235,Suzanne Campbell,2,1200,2,30,7.42,20.78,22.26,37.84,21.24,27.61,127.26,20.36,106.59
2022-05-01,105,occupied,4302235,Suzanne Campbell,2,1200,2,30,6.82,19.1,20.46,34.78,10.48,13.62,133.27,21.32,88.82
2022-06-01,105,occupied,4302235,Suzanne Campbell,2,1200,2,30,6.57,18.4,19.71,33.51,22.56,29.33,68.81,11.01,92.25
2022-07-01,105,occupied,4302235,Suzanne Campbell,2,1200,2,30,8.06,22.57,24.18,41.11,20.96,27.25,82.4,13.18,104.11
2022-08-01,105,occupied,4302235,Suzanne Campbell,2,1200,2,30,9.51,26.63,28.53,48.5,18.06,23.48,86.02,13.76,112.37
2022-09-01,105,occupied,4302235,Suzanne Campbell,2,1200,2,30,4.54,12.71,13.62,23.15,22.44,29.17,147.59,23.61,88.64
2022-10-01,105,occupied,4302235,Suzanne Campbell,2,1200,2,30,6.71,18.79,20.13,34.22,20.35,26.46,125.84,20.13,99.6
2022-11-01,105,occupied,4302235,Suzanne Campbell,2,1200,2,30,5.9,16.52,17.7,30.09,13.73,17.85,105.3,16.85,81.31
2022-12-01,105,occupied,4302235,Suzanne Campbell,2,1200,2,30,4.65,13.02,13.95,23.71,27.46,35.7,90.35,14.46,86.89
2023-01-01,105,occupied,4302235,Suzanne Campbell,2,1200,2,30,7.71,21.59,23.13,39.32,14.94,19.42,80.6,12.9,93.23
2023-02-01,105,occupied,4302235,Suzanne Campbell,2,1200,2,30,3.03,8.48,9.09,15.45,27.64,35.93,93.27,14.92,74.78
2023-03-01,105,occupied,4302235,Suzanne Campbell,2,1200,2,30,6.9,19.32,20.7,35.19,11.16,14.51,149.94,23.99,93.01
2023-04-01,105,occupied,4302235,Suzanne Campbell,2,1200,2,30,7.79,21.81,23.37,39.73,17.51,22.76,106.09,16.97,101.27
2023-05-01,105,occupied,4302235,Suzanne Campbell,2,1200,2,30,6.9,19.32,20.7,35.19,13.3,17.29,110.96,17.75,89.55
2023-06-01,105,occupied,4302235,Suzanne Campbell,2,1200,2,30,9.52,26.66,28.56,48.55,26.17,34.02,120.11,19.22,128.45
2023-07-01,105,occupied,4302235,Suzanne Campbell,2,1200,2,30,7.62,21.34,22.86,38.86,20.63,26.82,82.34,13.17,100.19
2023-08-01,105,occupied,4302235,Suzanne Campbell,2,1200,2,30,3.96,11.09,11.88,20.2,16.05,20.87,117.44,18.79,70.95
2023-09-01,105,occupied,4302235,Suzanne Campbell,2,1200,2,30,6.03,16.88,18.09,30.75,20.41,26.53,72.5,11.6,85.76
2023-10-01,105,occupied,4302235,Suzanne Campbell,2,1200,2,30,3.57,10,10.71,18.21,16.75,21.78,53.5,8.56,58.55
2023-11-01,105,occupied,4302235,Suzanne Campbell,2,1200,2,30,4.52,12.66,13.56,23.05,11.81,15.35,63.35,10.14,61.2
2023-12-01,105,occupied,4302235,Suzanne Campbell,2,1200,2,30,6.18,17.3,18.54,31.52,10.51,13.66,72.65,11.62,74.1
2024-01-01,105,occupied,4302235,Suzanne Campbell,2,1200,2,30,5.78,16.18,17.34,29.48,13.05,16.96,141.54,22.65,85.27
2024-02-01,105,occupied,4302235,Suzanne Campbell,2,1200,2,30,5.09,14.25,15.27,25.96,12.57,16.34,117.7,18.83,75.38
2024-03-01,105,occupied,4302235,Suzanne Campbell,2,1200,2,30,9.01,25.23,27.03,45.95,19.76,25.69,145.48,23.28,120.15
2024-04-01,105,occupied,4302235,Suzanne Campbell,2,1200,2,30,5.21,14.59,15.63,26.57,11.9,15.47,107.16,17.15,73.78
2024-05-01,105,occupied,4302235,Suzanne Campbell,2,1200,2,30,6.98,19.54,20.94,35.6,24.79,32.23,104.26,16.68,104.05
2024-06-01,105,occupied,4302235,Suzanne Campbell,2,1200,2,30,6.66,18.65,19.98,33.97,26.72,34.74,116.59,18.65,106.01
2024-07-01,105,occupied,4302235,Suzanne Campbell,2,1200,2,30,8.61,24.11,25.83,43.91,21.45,27.89,95.66,15.31,111.22
2024-08-01,105,occupied,4302235,Suzanne Campbell,2,1200,2,30,6.881338311,19.27,24.34134376,41.38,41.71081857,54.22,125.8119071,20.13,135
2024-09-01,105,occupied,4302235,Suzanne Campbell,2,1200,2,30,6.07,17,18.21,30.96,17.84,23.19,58.46,9.35,80.5
2024-10-01,105,occupied,4302235,Suzanne Campbell,2,1200,2,30,6.43,18,19.29,32.79,16.29,21.18,96.83,15.49,87.46
2024-11-01,105,occupied,4302235,Suzanne Campbell,2,1200,2,30,9.89,27.69,29.67,50.44,25.77,33.5,98.19,15.71,127.34
2024-12-01,105,occupied,4302235,Suzanne Campbell,2,1200,2,30,5.1,14.28,15.3,26.01,25.11,32.64,77.13,12.34,85.27
2025-01-01,105,occupied,4302235,Suzanne Campbell,2,1200,2,30,8.4,23.52,25.2,42.84,25.07,32.59,106.98,17.12,116.07
2020-11-01,105,vacant,0,null,0,1200,2,18,0.18,0.5,0.54,0.92,0.35,0.45,1.29,0.21,2.08
2021-02-01,105,vacant,0,null,0,1200,2,28,0.62,1.74,1.86,3.16,0.3,0.39,4.25,0.68,5.97
2021-07-01,105,vacant,0,null,0,1200,2,11,0.05,0.14,0.15,0.26,0.24,0.31,1.75,0.28,0.99
2023-06-01,106,occupied,3973938,Scott Perez,5,1200,2,30,3.17,8.88,9.51,16.17,28.67,37.27,136.27,21.8,84.12
2023-07-01,106,occupied,3973938,Scott Perez,5,1200,2,30,4.11,11.51,12.33,20.96,10.4,13.52,142.11,22.74,68.73
2023-08-01,106,occupied,3973938,Scott Perez,5,1200,2,30,7.85,21.98,23.55,40.03,18.71,24.32,126.87,20.3,106.63
2023-09-01,106,occupied,3973938,Scott Perez,5,1200,2,30,9.29,26.01,27.87,47.38,28.03,36.44,137.05,21.93,131.76
2023-10-01,106,occupied,3973938,Scott Perez,5,1200,2,30,3.39,9.49,10.17,17.29,28.98,37.67,125.12,20.02,84.47
2023-11-01,106,occupied,3973938,Scott Perez,5,1200,2,30,5.59,15.65,16.77,28.51,17.9,23.27,56.74,9.08,76.51
2023-12-01,106,occupied,3973938,Scott Perez,5,1200,2,30,4.17,11.68,12.51,21.27,13.25,17.23,70.58,11.29,61.47
2024-01-01,106,occupied,3973938,Scott Perez,5,1200,2,30,9.83,27.52,29.49,50.13,21.95,28.54,135.87,21.74,127.93
2024-02-01,106,occupied,3973938,Scott Perez,5,1200,2,30,8.12,22.74,24.36,41.41,27.5,35.75,83.87,13.42,113.32
2024-03-01,106,occupied,3973938,Scott Perez,5,1200,2,30,5.91,16.55,17.73,30.14,19.82,25.77,128.55,20.57,93.03
2024-04-01,106,occupied,3973938,Scott Perez,5,1200,2,30,5.39,15.09,16.17,27.49,12.77,16.6,113.51,18.16,77.34
2024-05-01,106,occupied,3973938,Scott Perez,5,1200,2,30,6.69,18.73,20.07,34.12,16.21,21.07,118.2,18.91,92.83
2022-01-01,106,occupied,8947003,Patricia Simpson,4,1200,2,30,7.78,21.78,23.34,39.68,18.47,24.01,115.21,18.43,103.9
2022-02-01,106,occupied,8947003,Patricia Simpson,4,1200,2,30,5.9,16.52,17.7,30.09,25.44,33.07,52.58,8.41,88.09
2022-03-01,106,occupied,8947003,Patricia Simpson,4,1200,2,30,8.93,25,26.79,45.54,17.17,22.32,57.53,9.2,102.06
2022-04-01,106,occupied,8947003,Patricia Simpson,4,1200,2,30,5.5,15.4,16.5,28.05,26.98,35.07,149.22,23.88,102.4
2022-05-01,106,occupied,8947003,Patricia Simpson,4,1200,2,30,3.87,10.84,11.61,19.74,24.93,32.41,126.07,20.17,83.16
2022-06-01,106,occupied,8947003,Patricia Simpson,4,1200,2,30,5.19,14.53,15.57,26.47,19.69,25.6,74.7,11.95,78.55
2022-07-01,106,occupied,8947003,Patricia Simpson,4,1200,2,30,6.34,17.75,19.02,32.33,22.93,29.81,79.48,12.72,92.61
2022-08-01,106,occupied,8947003,Patricia Simpson,4,1200,2,30,3.77,10.56,11.31,19.23,19.45,25.29,142.3,22.77,77.85
2022-09-01,106,occupied,8947003,Patricia Simpson,4,1200,2,30,9.59,26.85,28.77,48.91,15.56,20.23,130.92,20.95,116.94
2022-10-01,106,occupied,8947003,Patricia Simpson,4,1200,2,30,8.4,23.52,25.2,42.84,18.61,24.19,131.03,20.96,111.51
2022-11-01,106,occupied,8947003,Patricia Simpson,4,1200,2,30,9.54,26.71,28.62,48.65,15.14,19.68,61.15,9.78,104.82
2022-12-01,106,occupied,8947003,Patricia Simpson,4,1200,2,30,5.4,15.12,16.2,27.54,20.87,27.13,103.08,16.49,86.28
2023-01-01,106,occupied,8947003,Patricia Simpson,4,1200,2,30,7.04,19.71,21.12,35.9,22.98,29.87,53.21,8.51,93.99
2023-02-01,106,occupied,8947003,Patricia Simpson,4,1200,2,30,5.03,14.08,15.09,25.65,29.8,38.74,70.52,11.28,89.75
2023-03-01,106,occupied,8947003,Patricia Simpson,4,1200,2,30,4.85,13.58,14.55,24.73,25.86,33.62,105.28,16.84,88.77
2023-04-01,106,occupied,8947003,Patricia Simpson,4,1200,2,30,4.93,13.8,14.79,25.14,28.56,37.13,140.78,22.52,98.59
2020-10-01,106,occupied,9225355,Jason Stanton,4,1200,2,30,7.68,21.5,23.04,39.17,29.17,37.92,79.81,12.77,111.36
2020-11-01,106,occupied,9225355,Jason Stanton,4,1200,2,30,4.32,12.1,12.96,22.03,29.81,38.75,137.49,22,94.88
2020-12-01,106,occupied,9225355,Jason Stanton,4,1200,2,30,5.73,16.04,17.19,29.22,22.98,29.87,130.63,20.9,96.03
2021-01-01,106,occupied,9225355,Jason Stanton,4,1200,2,30,8.97,25.12,26.91,45.75,10.64,13.83,113.31,18.13,102.83
2021-02-01,106,occupied,9225355,Jason Stanton,4,1200,2,30,6.57,18.4,19.71,33.51,17.42,22.65,69.63,11.14,85.7
2021-03-01,106,occupied,9225355,Jason Stanton,4,1200,2,30,4.51,12.63,13.53,23,27.15,35.3,104.98,16.8,87.73
2021-04-01,106,occupied,9225355,Jason Stanton,4,1200,2,30,8.84,24.75,26.52,45.08,26.2,34.06,144.52,23.12,127.01
2021-05-01,106,occupied,9225355,Jason Stanton,4,1200,2,30,9.3,26.04,27.9,47.43,16.81,21.85,65.12,10.42,105.74
2021-06-01,106,occupied,9225355,Jason Stanton,4,1200,2,30,9.63,26.96,28.89,49.11,18.92,24.6,102.7,16.43,117.1
2021-07-01,106,occupied,9225355,Jason Stanton,4,1200,2,30,3.34,9.35,10.02,17.03,24.29,31.58,82.82,13.25,71.21
2021-08-01,106,occupied,9225355,Jason Stanton,4,1200,2,30,4.48,12.54,13.44,22.85,17.72,23.04,73.89,11.82,70.25
2021-09-01,106,occupied,9225355,Jason Stanton,4,1200,2,30,7.67,21.48,23.01,39.12,12.44,16.17,124.05,19.85,96.62
2021-10-01,106,occupied,9225355,Jason Stanton,4,1200,2,30,7.16,20.05,21.48,36.52,15.77,20.5,93.91,15.03,92.1
2021-11-01,106,occupied,9225355,Jason Stanton,4,1200,2,30,5.45,15.26,16.35,27.8,24.83,32.28,107.18,17.15,92.49
2020-09-01,106,vacant,0,null,0,1200,2,25,0.25,0.7,0.75,1.27,0.4,0.52,4.08,0.65,3.14
2021-12-01,106,vacant,0,null,0,1200,2,3,0.07,0.2,0.21,0.36,0.06,0.08,0.4,0.06,0.7
2023-05-01,106,vacant,0,null,0,1200,2,28,0.21,0.59,0.63,1.07,0.3,0.39,1.07,0.17,2.22
2024-06-01,106,vacant,0,null,0,1200,2,20,0.3,0.84,0.9,1.53,0.26,0.34,2.92,0.47,3.18
2024-09-01,106,vacant,0,null,0,1200,2,6,0.16,0.45,0.48,0.82,0.03,0.04,0.39,0.06,1.37
2024-10-01,106,vacant,0,null,0,1200,2,18,0.17,0.48,0.51,0.87,0.34,0.44,2.33,0.37,2.16
2020-07-01,107,occupied,7120341,Tony Harrell,5,1200,2,30,9.91,27.75,29.73,50.54,11.22,14.59,134.09,21.45,114.33
2020-08-01,107,occupied,7120341,Tony Harrell,5,1200,2,30,9.42,26.38,28.26,48.04,25.28,32.86,139.79,22.37,129.65
2020-09-01,107,occupied,7120341,Tony Harrell,5,1200,2,30,7.89,22.09,23.67,40.24,27.11,35.24,53.33,8.53,106.1
2020-10-01,107,occupied,7120341,Tony Harrell,5,1200,2,30,5.67,15.88,17.01,28.92,23.43,30.46,136.82,21.89,97.15
2020-11-01,107,occupied,7120341,Tony Harrell,5,1200,2,30,8.27,23.16,24.81,42.18,24.14,31.38,51.56,8.25,104.97
2020-12-01,107,occupied,7120341,Tony Harrell,5,1200,2,30,3.14,8.79,9.42,16.01,26.72,34.74,87.27,13.96,73.5
2021-01-01,107,occupied,7120341,Tony Harrell,5,1200,2,30,8.75,24.5,26.25,44.62,29.61,38.49,111.72,17.88,125.49
2021-02-01,107,occupied,7120341,Tony Harrell,5,1200,2,30,7.03,19.68,21.09,35.85,27.2,35.36,60.76,9.72,100.61
2021-03-01,107,occupied,7120341,Tony Harrell,5,1200,2,30,4.86,13.61,14.58,24.79,22.66,29.46,140.57,22.49,90.35
2021-04-01,107,occupied,7120341,Tony Harrell,5,1200,2,30,4.9,13.72,14.7,24.99,15.2,19.76,124.81,19.97,78.44
2021-05-01,107,occupied,7120341,Tony Harrell,5,1200,2,30,9.85,27.58,29.55,50.23,16.23,21.1,133.79,21.41,120.32
2021-06-01,107,occupied,7120341,Tony Harrell,5,1200,2,30,5.75,16.1,17.25,29.32,14.83,19.28,56.58,9.05,73.75
2021-07-01,107,occupied,7120341,Tony Harrell,5,1200,2,30,3.28,9.18,9.84,16.73,24.55,31.92,69.01,11.04,68.87
2021-08-01,107,occupied,7120341,Tony Harrell,5,1200,2,30,5.04,14.11,15.12,25.7,19.23,25,69.05,11.05,75.86
2021-09-01,107,occupied,7120341,Tony Harrell,5,1200,2,30,5.39,15.09,16.17,27.49,18.5,24.05,119.77,19.16,85.79
2021-10-01,107,occupied,7120341,Tony Harrell,5,1200,2,30,3.3,9.24,9.9,16.83,24.67,32.07,74.74,11.96,70.1
2021-11-01,107,occupied,7120341,Tony Harrell,5,1200,2,30,7.99,22.37,23.97,40.75,27.51,35.76,72.33,11.57,110.45
2021-12-01,107,occupied,7120341,Tony Harrell,5,1200,2,30,9.2,25.76,27.6,46.92,28.46,37,118.72,19,128.68
2022-01-01,107,occupied,7120341,Tony Harrell,5,1200,2,30,7.11,19.91,21.33,36.26,28.77,37.4,112.93,18.07,111.64
2022-02-01,107,occupied,7120341,Tony Harrell,5,1200,2,30,9.41,26.35,28.23,47.99,27.24,35.41,126.55,20.25,130
2022-03-01,107,occupied,7120341,Tony Harrell,5,1200,2,30,4.06,11.37,12.18,20.71,14.38,18.69,118.68,18.99,69.76
2022-04-01,107,occupied,7120341,Tony Harrell,5,1200,2,30,7.53,21.08,22.59,38.4,18.8,24.44,67.7,10.83,94.75
2022-05-01,107,occupied,7120341,Tony Harrell,5,1200,2,30,4.72,13.22,14.16,24.07,24.87,32.33,137.12,21.94,91.56
2022-06-01,107,occupied,7120341,Tony Harrell,5,1200,2,30,5.53,15.48,16.59,28.2,13.49,17.54,131.33,21.01,82.23
2022-07-01,107,occupied,7120341,Tony Harrell,5,1200,2,30,9.37,26.24,28.11,47.79,17.12,22.26,116.47,18.64,114.93
2022-09-01,107,occupied,9596791,Mr. Nathan Wheeler DVM,2,1200,2,30,9.45,26.46,28.35,48.19,22.56,29.33,149.04,23.85,127.83
2022-10-01,107,occupied,9596791,Mr. Nathan Wheeler DVM,2,1200,2,30,3.8,10.64,11.4,19.38,24.66,32.06,52.03,8.32,70.4
2022-11-01,107,occupied,9596791,Mr. Nathan Wheeler DVM,2,1200,2,30,9.75,27.3,29.25,49.73,18.77,24.4,60.07,9.61,111.04
2022-12-01,107,occupied,9596791,Mr. Nathan Wheeler DVM,2,1200,2,30,5.94,16.63,17.82,30.29,14.68,19.08,99.57,15.93,81.93
2023-01-01,107,occupied,9596791,Mr. Nathan Wheeler DVM,2,1200,2,30,4.97,13.92,14.91,25.35,20.8,27.04,122.21,19.55,85.86
2023-02-01,107,occupied,9596791,Mr. Nathan Wheeler DVM,2,1200,2,30,8.93,25,26.79,45.54,25.67,33.37,114.38,18.3,122.21
2023-03-01,107,occupied,9596791,Mr. Nathan Wheeler DVM,2,1200,2,30,10,28,30,51,13.94,18.12,137.8,22.05,119.17
2023-04-01,107,occupied,9596791,Mr. Nathan Wheeler DVM,2,1200,2,30,6.88,19.26,20.64,35.09,22.62,29.41,98.24,15.72,99.48
2023-05-01,107,occupied,9596791,Mr. Nathan Wheeler DVM,2,1200,2,30,4.59,12.85,13.77,23.41,25.32,32.92,93.24,14.92,84.1
2023-06-01,107,occupied,9596791,Mr. Nathan Wheeler DVM,2,1200,2,30,8.69,24.33,26.07,44.32,17.82,23.17,67.63,10.82,102.64
2023-07-01,107,occupied,9596791,Mr. Nathan Wheeler DVM,2,1200,2,30,9.1,25.48,27.3,46.41,27.07,35.19,72.4,11.58,118.66
2023-08-01,107,occupied,9596791,Mr. Nathan Wheeler DVM,2,1200,2,30,6.35,17.78,19.05,32.38,21.55,28.02,125.86,20.14,98.32
2023-09-01,107,occupied,9596791,Mr. Nathan Wheeler DVM,2,1200,2,30,7.51,21.03,22.53,38.3,26.82,34.87,61.94,9.91,104.11
2023-10-01,107,occupied,9596791,Mr. Nathan Wheeler DVM,2,1200,2,30,6.47,18.12,19.41,33,12.26,15.94,50.12,8.02,75.08
2023-11-01,107,occupied,9596791,Mr. Nathan Wheeler DVM,2,1200,2,30,6.81,19.07,20.43,34.73,25.8,33.54,105.31,16.85,104.19
2020-06-01,107,vacant,0,null,0,1200,2,21,0.38,1.06,1.14,1.94,0.25,0.33,0.55,0.09,3.42
2022-08-01,107,vacant,0,null,0,1200,2,7,0.15,0.42,0.45,0.76,0.08,0.1,0.1,0.02,1.3
2023-12-01,107,vacant,0,null,0,1200,2,1,0.01,0.03,0.03,0.05,0,0,0.12,0.02,0.1
2024-12-01,107,vacant,0,null,0,1200,2,23,0.04,0.11,0.12,0.2,0.74,0.96,0.56,0.09,1.36
2020-07-01,108,occupied,2186926,Lisa Harrison,1,1200,2,30,8.73,24.44,26.19,44.52,27.02,35.13,75.99,12.16,116.25
2020-08-01,108,occupied,2186926,Lisa Harrison,1,1200,2,30,7.92,22.18,23.76,40.39,20.6,26.78,123.67,19.79,109.14
2020-09-01,108,occupied,2186926,Lisa Harrison,1,1200,2,30,6.55,18.34,19.65,33.4,12.03,15.64,104.85,16.78,84.16
2020-10-01,108,occupied,2186926,Lisa Harrison,1,1200,2,30,6.09,17.05,18.27,31.06,28.71,37.32,121.27,19.4,104.83
2020-11-01,108,occupied,2186926,Lisa Harrison,1,1200,2,30,7.23,20.24,21.69,36.87,12.44,16.17,102.27,16.36,89.64
2020-12-01,108,occupied,2186926,Lisa Harrison,1,1200,2,30,5.99,16.77,17.97,30.55,18.74,24.36,99.07,15.85,87.53
2021-01-01,108,occupied,2186926,Lisa Harrison,1,1200,2,30,9.32,26.1,27.96,47.53,13.84,17.99,124.39,19.9,111.52
2021-02-01,108,occupied,2186926,Lisa Harrison,1,1200,2,30,9.95,27.86,29.85,50.74,15.87,20.63,62.39,9.98,109.21
2021-03-01,108,occupied,2186926,Lisa Harrison,1,1200,2,30,6.32,17.7,18.96,32.23,25.89,33.66,78.06,12.49,96.08
2021-04-01,108,occupied,2186926,Lisa Harrison,1,1200,2,30,8.31,23.27,24.93,42.38,20.38,26.49,149.44,23.91,116.05
2021-05-01,108,occupied,2186926,Lisa Harrison,1,1200,2,30,6.65,18.62,19.95,33.92,16.64,21.63,82.2,13.15,87.32
2021-06-01,108,occupied,2186926,Lisa Harrison,1,1200,2,30,8.95,25.06,26.85,45.64,28.62,37.21,137.01,21.92,129.83
2021-10-01,108,occupied,6738181,John Brooks,3,1200,2,30,4.32,12.1,12.96,22.03,19.49,25.34,145.51,23.28,82.75
2021-11-01,108,occupied,6738181,John Brooks,3,1200,2,30,9.66,27.05,28.98,49.27,22.08,28.7,116.38,18.62,123.64
2021-12-01,108,occupied,6738181,John Brooks,3,1200,2,30,3.25,9.1,9.75,16.57,13.48,17.52,110.33,17.65,60.84
2022-01-01,108,occupied,6738181,John Brooks,3,1200,2,30,6.18,17.3,18.54,31.52,17.96,23.35,124.46,19.91,92.08
2022-02-01,108,occupied,6738181,John Brooks,3,1200,2,30,8.55,23.94,25.65,43.61,17.5,22.75,91.81,14.69,104.99
2022-03-01,108,occupied,6738181,John Brooks,3,1200,2,30,4.61,12.91,13.83,23.51,23.54,30.6,67.47,10.8,77.82
2022-04-01,108,occupied,6738181,John Brooks,3,1200,2,30,3.23,9.04,9.69,16.47,20.9,27.17,128.47,20.56,73.24
2022-05-01,108,occupied,6738181,John Brooks,3,1200,2,30,7.99,22.37,23.97,40.75,29.27,38.05,115.92,18.55,119.72
2022-06-01,108,occupied,6738181,John Brooks,3,1200,2,30,9.56,26.77,28.68,48.76,19.22,24.99,124.15,19.86,120.38
2022-07-01,108,occupied,6738181,John Brooks,3,1200,2,30,7.38,20.66,22.14,37.64,12.95,16.84,107.93,17.27,92.41
2022-08-01,108,occupied,6738181,John Brooks,3,1200,2,30,8.33,23.32,24.99,42.48,12.42,16.15,134.88,21.58,103.53
2022-09-01,108,occupied,6738181,John Brooks,3,1200,2,30,9.93,27.8,29.79,50.64,14.05,18.27,82.87,13.26,109.97
2022-10-01,108,occupied,6738181,John Brooks,3,1200,2,30,5.25,14.7,15.75,26.77,15.99,20.79,64.67,10.35,72.61
2022-11-01,108,occupied,6738181,John Brooks,3,1200,2,30,5.98,16.74,17.94,30.5,25.2,32.76,119.76,19.16,99.16
2022-12-01,108,occupied,6738181,John Brooks,3,1200,2,30,8.87,24.84,26.61,45.24,17.29,22.48,116.34,18.61,111.17
2023-01-01,108,occupied,6738181,John Brooks,3,1200,2,30,9.04,25.31,27.12,46.1,15.61,20.29,140.09,22.41,114.11
2023-02-01,108,occupied,6738181,John Brooks,3,1200,2,30,5.95,16.66,17.85,30.35,12.01,15.61,127.61,20.42,83.04
2023-03-01,108,occupied,6738181,John Brooks,3,1200,2,30,3.58,10.02,10.74,18.26,25.55,33.22,96.82,15.49,76.99
2023-04-01,108,occupied,6738181,John Brooks,3,1200,2,30,6.18,17.3,18.54,31.52,26.15,33.99,104.75,16.76,99.57
2023-05-01,108,occupied,6738181,John Brooks,3,1200,2,30,7.96,22.29,23.88,40.6,20.92,27.2,103.02,16.48,106.57
2023-06-01,108,occupied,6738181,John Brooks,3,1200,2,30,5.72,16.02,17.16,29.17,20.87,27.13,120.59,19.29,91.61
